Date,Source,Site.ID,POC,Daily.Mean.PM2.5.Concentration,UNITS,DAILY_AQI_VALUE,Site.Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
03/22/1999,AQS,550250047,1,5.5,ug/m3 LC,23,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/25/1999,AQS,550250047,1,7.2,ug/m3 LC,30,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/26/1999,AQS,550250047,1,14.6,ug/m3 LC,56,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/30/1999,AQS,550250047,1,11.8,ug/m3 LC,49,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/31/1999,AQS,550250047,1,17.2,ug/m3 LC,62,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/03/1999,AQS,550250047,1,28.5,ug/m3 LC,85,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/09/1999,AQS,550250047,1,4.8,ug/m3 LC,20,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/15/1999,AQS,550250047,1,15.5,ug/m3 LC,58,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/18/1999,AQS,550250047,1,7.6,ug/m3 LC,32,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/19/1999,AQS,550250047,1,8.8,ug/m3 LC,37,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/22/1999,AQS,550250047,1,16.6,ug/m3 LC,60,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/25/1999,AQS,550250047,1,9.5,ug/m3 LC,40,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/27/1999,AQS,550250047,1,9.9,ug/m3 LC,41,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/30/1999,AQS,550250047,1,8.3,ug/m3 LC,35,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/03/1999,AQS,550250047,1,18.8,ug/m3 LC,65,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/06/1999,AQS,550250047,1,6.6,ug/m3 LC,28,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/09/1999,AQS,550250047,1,6.6,ug/m3 LC,28,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/12/1999,AQS,550250047,1,23.8,ug/m3 LC,76,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/15/1999,AQS,550250047,1,31.4,ug/m3 LC,92,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/18/1999,AQS,550250047,1,4.4,ug/m3 LC,18,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/21/1999,AQS,550250047,1,28.5,ug/m3 LC,85,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/24/1999,AQS,550250047,1,3.1,ug/m3 LC,13,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/27/1999,AQS,550250047,1,6,ug/m3 LC,25,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/30/1999,AQS,550250047,1,27.4,ug/m3 LC,83,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
06/02/1999,AQS,550250047,1,5.4,ug/m3 LC,23,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
06/05/1999,AQS,550250047,1,17.7,ug/m3 LC,63,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
06/08/1999,AQS,550250047,1,16.2,ug/m3 LC,60,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
06/11/1999,AQS,550250047,1,13.8,ug/m3 LC,55,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
06/14/1999,AQS,550250047,1,5.7,ug/m3 LC,24,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
06/17/1999,AQS,550250047,1,6.6,ug/m3 LC,28,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
06/20/1999,AQS,550250047,1,24.2,ug/m3 LC,76,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
06/23/1999,AQS,550250047,1,31.8,ug/m3 LC,92,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
06/26/1999,AQS,550250047,1,15,ug/m3 LC,57,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/02/1999,AQS,550250047,1,9.5,ug/m3 LC,40,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/05/1999,AQS,550250047,1,16.4,ug/m3 LC,60,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/08/1999,AQS,550250047,1,19.5,ug/m3 LC,67,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/11/1999,AQS,550250047,1,6.5,ug/m3 LC,27,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/14/1999,AQS,550250047,1,20,ug/m3 LC,68,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/17/1999,AQS,550250047,1,6.8,ug/m3 LC,28,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/20/1999,AQS,550250047,1,16.7,ug/m3 LC,61,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/26/1999,AQS,550250047,1,8.2,ug/m3 LC,34,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/29/1999,AQS,550250047,1,13.5,ug/m3 LC,54,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/30/1999,AQS,550250047,1,13,ug/m3 LC,53,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/31/1999,AQS,550250047,1,5.4,ug/m3 LC,23,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/04/1999,AQS,550250047,1,8,ug/m3 LC,33,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/07/1999,AQS,550250047,1,15.2,ug/m3 LC,58,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/10/1999,AQS,550250047,1,11,ug/m3 LC,46,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/13/1999,AQS,550250047,1,8.6,ug/m3 LC,36,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/16/1999,AQS,550250047,1,13.6,ug/m3 LC,54,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/19/1999,AQS,550250047,1,10,ug/m3 LC,42,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/22/1999,AQS,550250047,1,16.3,ug/m3 LC,60,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/25/1999,AQS,550250047,1,30.6,ug/m3 LC,90,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/28/1999,AQS,550250047,1,19,ug/m3 LC,66,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/31/1999,AQS,550250047,1,14.7,ug/m3 LC,56,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/03/1999,AQS,550250047,1,47.4,ug/m3 LC,130,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/06/1999,AQS,550250047,1,6.4,ug/m3 LC,27,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/09/1999,AQS,550250047,1,4.8,ug/m3 LC,20,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/12/1999,AQS,550250047,1,9.7,ug/m3 LC,40,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/15/1999,AQS,550250047,1,6.7,ug/m3 LC,28,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/18/1999,AQS,550250047,1,15.4,ug/m3 LC,58,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/21/1999,AQS,550250047,1,6.4,ug/m3 LC,27,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/24/1999,AQS,550250047,1,6,ug/m3 LC,25,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/27/1999,AQS,550250047,1,5.2,ug/m3 LC,22,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/30/1999,AQS,550250047,1,5.1,ug/m3 LC,21,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/03/1999,AQS,550250047,1,3.5,ug/m3 LC,15,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/06/1999,AQS,550250047,1,5.8,ug/m3 LC,24,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/09/1999,AQS,550250047,1,13.1,ug/m3 LC,53,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/12/1999,AQS,550250047,1,14.7,ug/m3 LC,56,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/15/1999,AQS,550250047,1,13.5,ug/m3 LC,54,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/18/1999,AQS,550250047,1,6.3,ug/m3 LC,26,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/21/1999,AQS,550250047,1,6.7,ug/m3 LC,28,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/24/1999,AQS,550250047,1,4.2,ug/m3 LC,18,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/27/1999,AQS,550250047,1,11.7,ug/m3 LC,49,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/30/1999,AQS,550250047,1,33.4,ug/m3 LC,96,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/02/1999,AQS,550250047,1,3.4,ug/m3 LC,14,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/05/1999,AQS,550250047,1,10.1,ug/m3 LC,42,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/08/1999,AQS,550250047,1,12.5,ug/m3 LC,52,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/11/1999,AQS,550250047,1,12.5,ug/m3 LC,52,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/14/1999,AQS,550250047,1,3.6,ug/m3 LC,15,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/17/1999,AQS,550250047,1,10,ug/m3 LC,42,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/20/1999,AQS,550250047,1,22,ug/m3 LC,72,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/23/1999,AQS,550250047,1,20.3,ug/m3 LC,68,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/26/1999,AQS,550250047,1,14.8,ug/m3 LC,57,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/29/1999,AQS,550250047,1,8.8,ug/m3 LC,37,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/02/1999,AQS,550250047,1,18.2,ug/m3 LC,64,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/05/1999,AQS,550250047,1,11.3,ug/m3 LC,47,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/08/1999,AQS,550250047,1,22.3,ug/m3 LC,72,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/11/1999,AQS,550250047,1,6,ug/m3 LC,25,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/14/1999,AQS,550250047,1,14.5,ug/m3 LC,56,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/17/1999,AQS,550250047,1,12.1,ug/m3 LC,51,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/20/1999,AQS,550250047,1,7.2,ug/m3 LC,30,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/23/1999,AQS,550250047,1,20.9,ug/m3 LC,70,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/26/1999,AQS,550250047,1,1.6,ug/m3 LC,7,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/29/1999,AQS,550250047,1,6.5,ug/m3 LC,27,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
01/01/2000,AQS,550250025,1,17.7,ug/m3 LC,63,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/04/2000,AQS,550250025,1,3.7,ug/m3 LC,15,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/07/2000,AQS,550250025,1,11.1,ug/m3 LC,46,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/10/2000,AQS,550250025,1,10.5,ug/m3 LC,44,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/13/2000,AQS,550250025,1,5.9,ug/m3 LC,25,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/16/2000,AQS,550250025,1,13.1,ug/m3 LC,53,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/19/2000,AQS,550250025,1,16.9,ug/m3 LC,61,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/22/2000,AQS,550250025,1,22.7,ug/m3 LC,73,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/25/2000,AQS,550250025,1,6.2,ug/m3 LC,26,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/28/2000,AQS,550250025,1,27,ug/m3 LC,82,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/31/2000,AQS,550250025,1,18.7,ug/m3 LC,65,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
02/03/2000,AQS,550250025,1,14.6,ug/m3 LC,56,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
02/06/2000,AQS,550250025,1,23.2,ug/m3 LC,74,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
02/12/2000,AQS,550250025,1,15.8,ug/m3 LC,59,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
02/15/2000,AQS,550250025,1,27.1,ug/m3 LC,83,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
02/16/2000,AQS,550250025,1,8.4,ug/m3 LC,35,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
02/18/2000,AQS,550250025,1,16,ug/m3 LC,59,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
02/21/2000,AQS,550250025,1,25.4,ug/m3 LC,79,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
02/24/2000,AQS,550250025,1,25.6,ug/m3 LC,79,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
02/27/2000,AQS,550250025,1,3.1,ug/m3 LC,13,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
03/01/2000,AQS,550250025,1,6,ug/m3 LC,25,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
03/10/2000,AQS,550250025,1,5.1,ug/m3 LC,21,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
03/11/2000,AQS,550250025,1,8.2,ug/m3 LC,34,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
03/13/2000,AQS,550250025,1,23.7,ug/m3 LC,75,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
03/14/2000,AQS,550250025,1,18.4,ug/m3 LC,64,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
03/16/2000,AQS,550250025,1,5,ug/m3 LC,21,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
03/19/2000,AQS,550250025,1,18.9,ug/m3 LC,65,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
03/22/2000,AQS,550250025,1,36.2,ug/m3 LC,103,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
03/25/2000,AQS,550250025,1,4.4,ug/m3 LC,18,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
03/28/2000,AQS,550250025,1,2.7,ug/m3 LC,11,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
